# ----------------------------------------
# Páginas e telas: Caminho da página e classe da tela
# Conta: Bahia.ba
# Propriedade: Bahia.ba – GA4
# ----------------------------------------
# 
# Todos os usuários
# Data de início: 20260101
# Data de término: 20260819
Caminho da página e classe da tela,Visualizações,Usuários ativos,Visualizações por usuário ativo,Tempo médio de engajamento por usuário ativo,Contagem de eventos,Eventos principais,Receita total
/,595427,120385,4.9460231756448065,186.21007600614695,1907102,0,0
/ultimas-noticias/,51128,3478,14.700402530189765,654.6696377228292,146748,0,0
/salvador/estacao-de-metro-muda-de-nome-apos-mudanca-da-rodoviaria-para-agua-claras/,47650,38986,1.222233622325963,51.052480377571435,184028,0,0
/entretenimento/suposto-video-intimo-de-kamylinha-e-vazado-e-internautas-reagem/,30238,27474,1.100604207614472,11.591286307053942,133192,0,0
/salvador/edificios-desapropriados-no-campo-grande-devem-ser-demolidos/,24870,19690,1.2630777044184864,76.20055865921788,91718,0,0
/politica/,20500,2647,7.744616547034378,351.40612013600304,56372,0,0
/entretenimento/andressa-urach-transa-rancho-do-maia-vini-bruno/,18749,16851,1.1126342650287817,11.70286629873598,77173,0,0
/salvador/presidente-do-sindicato-dos-rodoviarios-nega-acordo-e-confirma-indicativo-de-greve/,17015,14501,1.173367353975588,37.93083235638922,64027,0,0
/municipios/projeto-propoe-levar-populacao-de-feira-de-santana-a-salvador-em-35-minutos-entenda/,15907,13544,1.174468399291199,64.58778795038394,61828,0,0
/salvador/rodoviarios-aceitam-acordo-e-salvador-nao-tera-greve-de-onibus/,15697,12972,1.210067838421215,39.30457909343201,58851,0,0
